rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
5,43991395,1-omp,1gpu,1,0,1024,4.190964e-05,500,90.1310,34.646856,ok
5,43991395,2-omp,2gpu,2,0-1,1024,4.190964e-05,500,74.1120,18.224397,ok
5,43991395,2-omp-stream,2gpu,2,0-1,1024,4.190964e-05,500,72.4800,16.749650,ok
5,43991395,2-omp-stream-omp,2gpu,2,0-1,1024,4.190964e-05,500,72.6480,16.975581,ok
5,43991395,2-omp-stream-omp-p2p,2gpu,2,0-1,1024,4.190964e-05,500,72.5690,16.688578,ok
5,43991395,4-omp,4gpu,4,0-1-2-3,1024,4.190964e-05,500,69.5070,12.897658,ok
5,43991395,4-omp-stream,4gpu,4,0-1-2-3,1024,4.190964e-05,500,65.0190,8.599243,ok
5,43991395,4-omp-stream-omp,4gpu,4,0-1-2-3,1024,4.190964e-05,500,65.6290,8.927682,ok
5,43991395,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,1024,4.190964e-05,500,64.9570,8.224529,ok
