rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
5,43992158,1-omp,1gpu,1,0,640,0.0001074146,500,20.0320,6.153785,ok
5,43992158,2-omp,2gpu,2,0-1,640,0.0001074146,500,19.8440,5.845795,ok
5,43992158,2-omp-stream,2gpu,2,0-1,640,0.0001074146,500,19.7890,5.834610,ok
5,43992158,2-omp-stream-omp,2gpu,2,0-1,640,0.0001074146,500,16.9810,2.661849,ok
5,43992158,2-omp-stream-omp-p2p,2gpu,2,0-1,640,0.0001074146,500,16.9750,2.625228,ok
5,43992158,4-omp,4gpu,4,0-1-2-3,640,0.0001074146,500,21.0810,6.583877,ok
5,43992158,4-omp-stream,4gpu,4,0-1-2-3,640,0.0001074146,500,20.9890,6.533443,ok
5,43992158,4-omp-stream-omp,4gpu,4,0-1-2-3,640,0.0001074146,500,16.5370,1.522331,ok
5,43992158,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,640,0.0001074146,500,16.0200,1.205766,ok
