rep,job_id,variant,family,gpus,rocr_mask,N,dt,steps,wall_sec,reported_sec,status
1,20442001,1-omp,1gpu,1,0,896,5.475441e-05,500,135.1690,48.074699,ok
1,20442001,2-omp,2gpu,2,0,2,896,5.475441e-05,500,118.2910,47.769868,ok
1,20442001,2-omp-stream,2gpu,2,0,2,896,5.475441e-05,500,117.0550,47.119877,ok
1,20442001,2-omp-stream-omp,2gpu,2,0,2,896,5.475441e-05,500,93.9960,23.998826,ok
1,20442001,2-omp-stream-omp-p2p,2gpu,2,0,2,896,5.475441e-05,500,94.5150,23.756370,ok
1,20442001,4-omp,4gpu,4,0,2,4,6,896,5.475441e-05,500,118.4020,47.058574,ok
1,20442001,4-omp-stream,4gpu,4,0,2,4,6,896,5.475441e-05,500,118.3320,47.415117,ok
1,20442001,4-omp-stream-omp,4gpu,4,0,2,4,6,896,5.475441e-05,500,83.3360,12.051855,ok
1,20442001,4-omp-stream-omp-p2p,4gpu,4,0,2,4,6,896,5.475441e-05,500,83.0420,11.743915,ok
