rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
5,43991385,1-omp,1gpu,1,0,768,7.45546e-05,500,37.3920,13.723386,ok
5,43991385,2-omp,2gpu,2,0-1,768,7.45546e-05,500,32.1560,7.663492,ok
5,43991385,2-omp-stream,2gpu,2,0-1,768,7.45546e-05,500,31.5070,6.715560,ok
5,43991385,2-omp-stream-omp,2gpu,2,0-1,768,7.45546e-05,500,31.6300,6.830124,ok
5,43991385,2-omp-stream-omp-p2p,2gpu,2,0-1,768,7.45546e-05,500,31.3560,6.689033,ok
5,43991385,4-omp,4gpu,4,0-1-2-3,768,7.45546e-05,500,31.5510,6.327586,ok
5,43991385,4-omp-stream,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.4560,3.672643,ok
5,43991385,4-omp-stream-omp,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.5770,3.842423,ok
5,43991385,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.4210,3.337794,ok
