rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
4,43991384,1-omp,1gpu,1,0,768,7.45546e-05,500,37.4200,13.741357,ok
4,43991384,2-omp,2gpu,2,0-1,768,7.45546e-05,500,31.4740,7.633209,ok
4,43991384,2-omp-stream,2gpu,2,0-1,768,7.45546e-05,500,30.6190,6.679819,ok
4,43991384,2-omp-stream-omp,2gpu,2,0-1,768,7.45546e-05,500,30.6640,6.699228,ok
4,43991384,2-omp-stream-omp-p2p,2gpu,2,0-1,768,7.45546e-05,500,30.4170,6.605911,ok
4,43991384,4-omp,4gpu,4,0-1-2-3,768,7.45546e-05,500,30.4780,6.043927,ok
4,43991384,4-omp-stream,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.1150,3.679214,ok
4,43991384,4-omp-stream-omp,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.1990,3.755193,ok
4,43991384,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.0310,3.340336,ok
