rep,job_id,hier,variant,family,gpus,ze_mask,N,dt,steps,wall_sec,reported_sec,status
2,519341,COMPOSITE,1-omp,1gpu,1,0,1152,3.310659e-05,500,100.6330,35.501838,ok
2,519341,COMPOSITE,2-omp,2gpu,2,0,1,1152,3.310659e-05,500,93.9640,30.221497,ok
2,519341,COMPOSITE,2-omp-stream,2gpu,2,0,1,1152,3.310659e-05,500,94.0640,30.237704,ok
2,519341,COMPOSITE,2-omp-stream-omp,2gpu,2,0,1,1152,3.310659e-05,500,86.6840,20.921288,ok
2,519341,COMPOSITE,2-omp-stream-omp-p2p,2gpu,2,0,1,1152,3.310659e-05,500,85.1640,19.218046,ok
2,519341,COMPOSITE,4-omp,4gpu,4,0,1,2,3,1152,3.310659e-05,500,102.1440,37.545924,ok
2,519341,COMPOSITE,4-omp-stream,4gpu,4,0,1,2,3,1152,3.310659e-05,500,102.0250,37.748211,ok
2,519341,COMPOSITE,4-omp-stream-omp,4gpu,4,0,1,2,3,1152,3.310659e-05,500,80.4230,13.800170,ok
2,519341,COMPOSITE,4-omp-stream-omp-p2p,4gpu,4,0,1,2,3,1152,3.310659e-05,500,77.1230,10.483053,ok
