rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
1,43991381,1-omp,1gpu,1,0,768,7.45546e-05,500,37.4060,13.732656,ok
1,43991381,2-omp,2gpu,2,0-1,768,7.45546e-05,500,32.2490,7.698649,ok
1,43991381,2-omp-stream,2gpu,2,0-1,768,7.45546e-05,500,31.4350,6.734144,ok
1,43991381,2-omp-stream-omp,2gpu,2,0-1,768,7.45546e-05,500,32.1850,6.868070,ok
1,43991381,2-omp-stream-omp-p2p,2gpu,2,0-1,768,7.45546e-05,500,31.4730,6.691538,ok
1,43991381,4-omp,4gpu,4,0-1-2-3,768,7.45546e-05,500,31.3410,6.298160,ok
1,43991381,4-omp-stream,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.5060,3.655232,ok
1,43991381,4-omp-stream-omp,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.6090,3.827191,ok
1,43991381,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.4100,3.373623,ok
