rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
1,43989162,1-omp,1gpu,1,0,768,7.45546e-05,500,37.4400,13.722738,ok
1,43989162,2-omp,2gpu,2,0-1,768,7.45546e-05,500,32.1330,7.607668,ok
1,43989162,2-omp-stream,2gpu,2,0-1,768,7.45546e-05,500,31.3300,6.593782,ok
1,43989162,2-omp-stream-omp,2gpu,2,0-1,768,7.45546e-05,500,31.2020,6.545996,ok
1,43989162,2-omp-stream-omp-p2p,2gpu,2,0-1,768,7.45546e-05,500,31.2790,6.607873,ok
1,43989162,4-omp,4gpu,4,0-1-2-3,768,7.45546e-05,500,31.3090,6.302462,ok
1,43989162,4-omp-stream,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.2100,3.432560,ok
1,43989162,4-omp-stream-omp,4gpu,4,0-1-2-3,768,7.45546e-05,500,28.1650,3.425474,ok
1,43989162,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,768,7.45546e-05,500,27.9020,3.106169,ok
