rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
3,43991807,1-omp,1gpu,1,0,1152,3.310659e-05,500,128.9420,49.665360,ok
3,43991807,2-omp,2gpu,2,0-1,1152,3.310659e-05,500,107.7990,26.136870,ok
3,43991807,2-omp-stream,2gpu,2,0-1,1152,3.310659e-05,500,106.2740,24.350861,ok
3,43991807,2-omp-stream-omp,2gpu,2,0-1,1152,3.310659e-05,500,106.9720,24.585833,ok
3,43991807,2-omp-stream-omp-p2p,2gpu,2,0-1,1152,3.310659e-05,500,106.2480,24.235918,ok
3,43991807,4-omp,4gpu,4,0-1-2-3,1152,3.310659e-05,500,100.8020,18.193457,ok
3,43991807,4-omp-stream,4gpu,4,0-1-2-3,1152,3.310659e-05,500,95.4440,12.392561,ok
3,43991807,4-omp-stream-omp,4gpu,4,0-1-2-3,1152,3.310659e-05,500,95.7510,12.793764,ok
3,43991807,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,1152,3.310659e-05,500,95.4700,12.501682,ok
