rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
3,43992156,1-omp,1gpu,1,0,640,0.0001074146,500,19.9840,6.158293,ok
3,43992156,2-omp,2gpu,2,0-1,640,0.0001074146,500,19.8040,5.843301,ok
3,43992156,2-omp-stream,2gpu,2,0-1,640,0.0001074146,500,19.8410,5.808312,ok
3,43992156,2-omp-stream-omp,2gpu,2,0-1,640,0.0001074146,500,17.0920,2.660510,ok
3,43992156,2-omp-stream-omp-p2p,2gpu,2,0-1,640,0.0001074146,500,16.9730,2.620038,ok
3,43992156,4-omp,4gpu,4,0-1-2-3,640,0.0001074146,500,21.1160,6.631203,ok
3,43992156,4-omp-stream,4gpu,4,0-1-2-3,640,0.0001074146,500,20.9850,6.570350,ok
3,43992156,4-omp-stream-omp,4gpu,4,0-1-2-3,640,0.0001074146,500,16.3720,1.503732,ok
3,43992156,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,640,0.0001074146,500,16.0060,1.216261,ok
