rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
2,43991372,1-omp,1gpu,1,0,512,0.0001679668,500,10.6350,3.414644,ok
2,43991372,2-omp,2gpu,2,0-1,512,0.0001679668,500,9.7300,2.202755,ok
2,43991372,2-omp-stream,2gpu,2,0-1,512,0.0001679668,500,9.4240,1.867819,ok
2,43991372,2-omp-stream-omp,2gpu,2,0-1,512,0.0001679668,500,9.5180,1.859043,ok
2,43991372,2-omp-stream-omp-p2p,2gpu,2,0-1,512,0.0001679668,500,9.2800,1.675200,ok
2,43991372,4-omp,4gpu,4,0-1-2-3,512,0.0001679668,500,10.6320,2.714826,ok
2,43991372,4-omp-stream,4gpu,4,0-1-2-3,512,0.0001679668,500,9.3030,1.349603,ok
2,43991372,4-omp-stream-omp,4gpu,4,0-1-2-3,512,0.0001679668,500,9.3700,1.371910,ok
2,43991372,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,512,0.0001679668,500,8.9170,0.962919,ok
