rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
5,43992453,1-omp,1gpu,1,0,1024,4.190964e-05,500,90.5550,34.700220,ok
5,43992453,2-omp,2gpu,2,0-1,1024,4.190964e-05,500,90.6600,34.969918,ok
5,43992453,2-omp-stream,2gpu,2,0-1,1024,4.190964e-05,500,90.6550,34.990232,ok
5,43992453,2-omp-stream-omp,2gpu,2,0-1,1024,4.190964e-05,500,74.1150,16.910567,ok
5,43992453,2-omp-stream-omp-p2p,2gpu,2,0-1,1024,4.190964e-05,500,73.5630,16.798747,ok
5,43992453,4-omp,4gpu,4,0-1-2-3,1024,4.190964e-05,500,93.3690,36.756970,ok
5,43992453,4-omp-stream,4gpu,4,0-1-2-3,1024,4.190964e-05,500,92.8810,36.791502,ok
5,43992453,4-omp-stream-omp,4gpu,4,0-1-2-3,1024,4.190964e-05,500,66.8620,8.888979,ok
5,43992453,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,1024,4.190964e-05,500,65.8650,8.176087,ok
