rep,job_id,variant,family,gpus,cuda_mask,N,dt,steps,wall_sec,reported_sec,status
1,43991371,1-omp,1gpu,1,0,512,0.0001679668,500,10.9360,3.663115,ok
1,43991371,2-omp,2gpu,2,0-1,512,0.0001679668,500,9.8580,2.280859,ok
1,43991371,2-omp-stream,2gpu,2,0-1,512,0.0001679668,500,9.5860,1.939590,ok
1,43991371,2-omp-stream-omp,2gpu,2,0-1,512,0.0001679668,500,9.2580,1.876131,ok
1,43991371,2-omp-stream-omp-p2p,2gpu,2,0-1,512,0.0001679668,500,9.2270,1.749824,ok
1,43991371,4-omp,4gpu,4,0-1-2-3,512,0.0001679668,500,10.4840,2.624219,ok
1,43991371,4-omp-stream,4gpu,4,0-1-2-3,512,0.0001679668,500,9.2390,1.341798,ok
1,43991371,4-omp-stream-omp,4gpu,4,0-1-2-3,512,0.0001679668,500,9.2750,1.358283,ok
1,43991371,4-omp-stream-omp-p2p,4gpu,4,0-1-2-3,512,0.0001679668,500,8.8950,0.980397,ok
