rep,job_id,variant,family,gpus,rocr_mask,N,dt,steps,wall_sec,reported_sec,status
3,20441986,1-omp,1gpu,1,0,512,0.0001679668,500,31.2460,8.624349,ok
3,20441986,2-omp,2gpu,2,0,2,512,0.0001679668,500,21.7080,8.298070,ok
3,20441986,2-omp-stream,2gpu,2,0,2,512,0.0001679668,500,21.9930,8.568484,ok
3,20441986,2-omp-stream-omp,2gpu,2,0,2,512,0.0001679668,500,17.6670,4.221543,ok
3,20441986,2-omp-stream-omp-p2p,2gpu,2,0,2,512,0.0001679668,500,21.1420,4.353589,ok
3,20441986,4-omp,4gpu,4,0,2,4,6,512,0.0001679668,500,21.8450,8.127012,ok
3,20441986,4-omp-stream,4gpu,4,0,2,4,6,512,0.0001679668,500,22.2980,8.544836,ok
3,20441986,4-omp-stream-omp,4gpu,4,0,2,4,6,512,0.0001679668,500,15.9180,2.184325,ok
3,20441986,4-omp-stream-omp-p2p,4gpu,4,0,2,4,6,512,0.0001679668,500,13.1640,N/A,runtime_error
