rep,job_id,hier,variant,family,gpus,ze_mask,N,dt,steps,wall_sec,reported_sec,status
3,519332,COMPOSITE,1-omp,1gpu,1,0,896,5.475441e-05,500,48.0500,17.085578,ok
3,519332,COMPOSITE,2-omp,2gpu,2,0,1,896,5.475441e-05,500,46.6030,16.067297,ok
3,519332,COMPOSITE,2-omp-stream,2gpu,2,0,1,896,5.475441e-05,500,47.1370,16.414659,ok
3,519332,COMPOSITE,2-omp-stream-omp,2gpu,2,0,1,896,5.475441e-05,500,41.5090,9.984102,ok
3,519332,COMPOSITE,2-omp-stream-omp-p2p,2gpu,2,0,1,896,5.475441e-05,500,40.5370,8.924347,ok
3,519332,COMPOSITE,4-omp,4gpu,4,0,1,2,3,896,5.475441e-05,500,53.2390,22.182102,ok
3,519332,COMPOSITE,4-omp-stream,4gpu,4,0,1,2,3,896,5.475441e-05,500,52.9150,22.129517,ok
3,519332,COMPOSITE,4-omp-stream-omp,4gpu,4,0,1,2,3,896,5.475441e-05,500,41.9560,10.051053,ok
3,519332,COMPOSITE,4-omp-stream-omp-p2p,4gpu,4,0,1,2,3,896,5.475441e-05,500,37.1830,5.224711,ok
